package,version,published,unpacked_bytes,file_count,direct_deps,tree_size
@nestjs/core,4.5.16,2018-02-11,179327,133,6,
@nestjs/core,4.6.0,2018-02-11,179326,133,6,
@nestjs/core,4.6.1,2018-02-15,184936,133,6,
@nestjs/core,4.6.1-0,2018-02-15,179328,133,6,
@nestjs/core,4.6.1-1,2018-02-15,184938,133,6,
@nestjs/core,4.6.2,2018-02-15,184829,133,6,
@nestjs/core,4.6.3,2018-02-16,184990,133,6,
@nestjs/core,4.6.4,2018-02-18,185340,133,6,
@nestjs/core,4.6.5,2018-03-01,186220,133,6,
@nestjs/core,4.6.6,2018-03-11,189625,133,6,
@nestjs/core,5.0.0,2018-05-13,210210,163,5,58
@nestjs/core,5.0.1,2018-05-25,210516,163,6,
@nestjs/core,5.1.0,2018-07-05,194933,151,6,59
@nestjs/core,5.2.0,2018-08-22,207150,155,7,
@nestjs/core,5.2.1,2018-08-22,207187,155,7,
@nestjs/core,5.2.2,2018-08-24,207321,155,7,
@nestjs/core,5.3.0,2018-08-31,208776,155,8,
@nestjs/core,5.3.1-oc,2018-09-02,208959,155,9,
@nestjs/core,5.3.1-oc2,2018-09-02,208956,155,9,
@nestjs/core,5.3.1-oc3,2018-09-02,209113,155,9,
@nestjs/core,5.3.1,2018-09-03,210050,155,9,
@nestjs/core,5.3.2,2018-09-03,210277,155,9,
@nestjs/core,5.3.3,2018-09-04,210278,155,9,
@nestjs/core,5.3.4,2018-09-05,210278,155,9,
@nestjs/core,5.3.6,2018-09-09,213844,157,9,
@nestjs/core,5.3.7,2018-09-13,214209,157,9,
@nestjs/core,5.3.10,2018-09-24,213573,157,9,
@nestjs/core,5.3.8,2018-09-24,213562,157,9,
@nestjs/core,5.3.9,2018-09-24,213571,157,9,
@nestjs/core,5.3.11,2018-10-05,214184,157,10,86
@nestjs/core,5.3.11-workspace,2018-10-17,152384,76,10,
@nestjs/core,5.3.14,2018-10-18,209901,149,10,
@nestjs/core,5.3.15,2018-10-19,209901,149,10,
@nestjs/core,5.4.0,2018-10-19,217381,153,10,
@nestjs/core,5.4.0-0,2018-10-19,217383,153,10,
@nestjs/core,5.4.1,2018-11-30,218781,153,10,
@nestjs/core,5.5.0-0,2018-12-06,218515,153,10,
@nestjs/core,5.5.0,2018-12-09,218513,153,10,
@nestjs/core,5.6.0,2019-01-16,218836,153,10,86
@nestjs/core,5.6.1,2019-01-16,218836,153,10,
@nestjs/core,5.6.2,2019-01-16,218836,153,10,
@nestjs/core,5.7.0,2019-02-05,219812,153,10,
@nestjs/core,5.7.1,2019-02-08,219824,153,10,
@nestjs/core,5.7.2,2019-02-08,220158,153,10,
@nestjs/core,5.7.3,2019-02-21,220483,153,10,
@nestjs/core,5.7.4,2019-03-09,220501,153,10,
@nestjs/core,6.0.0,2019-03-16,264245,195,6,
@nestjs/core,6.0.1,2019-03-18,264935,195,6,
@nestjs/core,6.0.2,2019-03-20,265613,195,6,
@nestjs/core,6.0.3,2019-03-26,266388,195,6,
@nestjs/core,6.0.4,2019-03-27,266427,195,6,
@nestjs/core,6.0.5,2019-03-31,266427,195,6,
@nestjs/core,6.1.0,2019-04-10,266835,195,6,19
@nestjs/core,6.1.1,2019-04-15,266741,195,6,
@nestjs/core,6.2.0,2019-05-11,268000,195,6,
@nestjs/core,6.2.1,2019-05-19,268889,195,6,
@nestjs/core,6.2.2,2019-05-19,269229,195,6,
@nestjs/core,6.2.3,2019-05-20,269229,195,6,
@nestjs/core,6.2.4,2019-05-21,269229,195,6,
@nestjs/core,6.3.0,2019-06-05,270299,195,6,
@nestjs/core,6.3.1,2019-06-06,270683,195,6,
@nestjs/core,6.3.2,2019-06-22,276986,196,6,
@nestjs/core,6.4.0,2019-07-01,279710,196,6,19
@nestjs/core,6.4.1,2019-07-03,280329,196,6,
@nestjs/core,6.5.0,2019-07-09,287509,196,6,
@nestjs/core,6.5.1,2019-07-10,287509,196,6,
@nestjs/core,6.5.2,2019-07-10,287509,196,6,
@nestjs/core,6.5.3,2019-07-18,287675,196,6,
@nestjs/core,6.6.0,2019-08-28,305697,201,6,
@nestjs/core,6.6.1,2019-08-28,305697,201,6,
@nestjs/core,6.6.2,2019-08-28,305772,201,6,
@nestjs/core,6.6.3,2019-08-29,305772,201,6,
@nestjs/core,6.6.4,2019-09-02,305847,201,6,
@nestjs/core,6.6.5,2019-09-03,306539,201,6,
@nestjs/core,6.6.6,2019-09-03,306549,201,6,
@nestjs/core,6.6.7,2019-09-03,306549,201,6,
@nestjs/core,6.7.0,2019-09-16,307877,201,6,
@nestjs/core,6.7.1,2019-09-16,307877,201,6,
@nestjs/core,6.7.2,2019-09-21,307877,201,6,
@nestjs/core,6.8.0,2019-09-30,312212,211,5,
@nestjs/core,6.8.1,2019-10-04,312182,211,5,18
@nestjs/core,6.8.2,2019-10-04,312393,211,5,
@nestjs/core,6.8.3,2019-10-10,312543,211,5,
@nestjs/core,6.8.4,2019-10-24,313173,211,5,
@nestjs/core,6.8.5,2019-10-27,312815,211,5,
@nestjs/core,6.9.0,2019-11-03,315416,211,5,
@nestjs/core,6.10.0,2019-11-15,311741,216,5,
@nestjs/core,6.10.1,2019-11-15,311741,216,5,
@nestjs/core,6.10.2,2019-11-26,312730,216,5,
@nestjs/core,6.10.3,2019-11-29,313465,218,5,
@nestjs/core,6.10.4,2019-11-30,314216,218,5,
@nestjs/core,6.10.5,2019-12-02,314085,218,5,
@nestjs/core,6.10.6,2019-12-05,314739,218,5,
@nestjs/core,6.10.7,2019-12-05,315144,218,5,
@nestjs/core,6.10.8,2019-12-08,315338,218,5,
@nestjs/core,6.10.9,2019-12-10,315232,218,5,
@nestjs/core,6.10.10,2019-12-11,315102,218,5,
@nestjs/core,6.10.11,2019-12-13,319637,224,5,
@nestjs/core,6.10.12,2019-12-18,319729,224,5,
@nestjs/core,6.10.13,2019-12-27,320156,224,5,
@nestjs/core,6.10.14,2020-01-05,320156,224,5,18
@nestjs/core,6.11.0,2020-01-24,319235,224,7,
@nestjs/core,6.11.1,2020-01-24,319235,224,7,
@nestjs/core,6.11.2,2020-01-28,320563,224,7,
@nestjs/core,6.11.3,2020-01-28,320655,224,7,
@nestjs/core,6.11.4,2020-01-28,320655,224,7,
@nestjs/core,6.11.5,2020-01-31,320655,224,7,
@nestjs/core,6.11.6,2020-02-06,320656,224,7,
@nestjs/core,6.11.7,2020-02-13,321347,224,7,
@nestjs/core,6.11.8,2020-02-20,321861,224,7,
@nestjs/core,6.11.9,2020-03-02,321989,224,7,
@nestjs/core,6.11.10,2020-03-03,321994,224,7,
@nestjs/core,6.11.11,2020-03-03,321994,224,7,
@nestjs/core,7.0.0,2020-03-13,324999,224,7,
@nestjs/core,7.0.1,2020-03-13,324999,224,7,
@nestjs/core,7.0.2,2020-03-15,324999,224,7,
@nestjs/core,7.0.3,2020-03-17,325048,224,7,
@nestjs/core,7.0.4,2020-03-21,325047,224,7,
@nestjs/core,7.0.5,2020-03-22,325047,224,7,
@nestjs/core,7.0.6,2020-03-26,325633,224,7,
@nestjs/core,7.0.7,2020-03-29,325633,224,7,
@nestjs/core,7.0.8,2020-04-16,326189,224,7,20
@nestjs/core,7.0.9,2020-04-24,326372,224,7,
@nestjs/core,7.0.10,2020-05-12,326486,224,7,
@nestjs/core,7.0.11,2020-05-12,330110,228,7,
@nestjs/core,7.0.13,2020-05-15,330162,228,7,
@nestjs/core,7.1.0,2020-05-24,330232,228,7,
@nestjs/core,7.1.1,2020-05-28,330267,228,7,
@nestjs/core,7.1.2,2020-06-01,331116,228,7,
@nestjs/core,7.1.3,2020-06-03,331420,228,7,
@nestjs/core,7.2.0,2020-06-18,336235,228,7,
@nestjs/core,7.3.0,2020-07-01,336570,228,7,20
@nestjs/core,7.3.1,2020-07-02,336570,228,7,
@nestjs/core,7.3.2,2020-07-08,336960,228,7,
@nestjs/core,7.4.0,2020-07-29,337420,228,7,
@nestjs/core,7.4.1,2020-07-29,337420,228,7,
@nestjs/core,7.4.2,2020-07-30,337434,228,7,
@nestjs/core,7.4.3,2020-08-28,337629,228,7,
@nestjs/core,7.4.4,2020-08-31,337828,228,7,
@nestjs/core,7.5.0,2020-11-02,345701,232,7,20
@nestjs/core,7.5.1,2020-11-02,345701,232,7,
@nestjs/core,7.5.2,2020-11-13,346341,232,7,
@nestjs/core,7.5.3,2020-11-17,346341,232,7,
@nestjs/core,7.5.4,2020-11-18,346989,232,7,
@nestjs/core,7.5.5,2020-11-23,346989,232,7,
@nestjs/core,7.6.0,2020-12-10,348710,232,7,
@nestjs/core,7.6.1,2020-12-10,348710,232,7,
@nestjs/core,7.6.2,2020-12-17,348696,232,7,
@nestjs/core,7.6.3,2020-12-17,348804,232,7,
@nestjs/core,7.6.4,2020-12-21,348804,232,7,
@nestjs/core,7.6.5,2020-12-30,349037,232,7,
@nestjs/core,7.6.6,2021-01-26,349554,232,7,19
@nestjs/core,7.6.7,2021-01-27,349554,232,7,
@nestjs/core,7.6.8,2021-02-01,350552,232,7,
@nestjs/core,7.6.9,2021-02-02,351043,232,7,
@nestjs/core,7.6.10,2021-02-03,351045,232,7,
@nestjs/core,7.6.11,2021-02-03,351123,232,7,
@nestjs/core,7.6.12,2021-02-10,352014,232,7,
@nestjs/core,7.6.13,2021-02-22,352573,232,7,
@nestjs/core,7.6.14,2021-03-12,352870,232,7,
@nestjs/core,7.6.15,2021-03-22,352870,232,7,
@nestjs/core,7.6.16,2021-05-18,353911,232,7,19
@nestjs/core,7.6.17,2021-05-18,353951,232,7,
@nestjs/core,7.6.18,2021-06-17,354258,232,7,
@nestjs/core,8.0.0,2021-07-07,387602,252,7,19
@nestjs/core,8.0.1,2021-07-09,387643,252,7,
@nestjs/core,8.0.2,2021-07-12,387691,252,7,
@nestjs/core,8.0.3,2021-07-15,387710,252,7,
@nestjs/core,8.0.4,2021-07-16,387710,252,7,
@nestjs/core,8.0.5,2021-07-27,388913,252,7,
@nestjs/core,8.0.6,2021-08-05,389669,252,7,
@nestjs/core,8.0.7,2021-09-24,390344,252,7,
@nestjs/core,8.0.8,2021-09-28,390490,252,7,
@nestjs/core,8.0.9,2021-09-30,390517,252,7,
@nestjs/core,8.0.10,2021-10-05,390570,252,7,19
@nestjs/core,8.0.11,2021-10-06,390544,252,7,
@nestjs/core,8.1.0,2021-10-13,395983,254,7,
@nestjs/core,8.1.1,2021-10-14,394593,254,7,
@nestjs/core,8.1.2,2021-10-25,394575,254,7,
@nestjs/core,8.2.0,2021-11-08,394899,255,7,
@nestjs/core,8.2.1,2021-11-16,395067,255,7,
@nestjs/core,8.2.2,2021-11-18,395524,255,7,
@nestjs/core,8.2.3,2021-11-22,395849,255,7,
@nestjs/core,8.2.4,2021-12-17,401917,257,7,
@nestjs/core,8.2.5,2022-01-12,401881,257,7,19
@nestjs/core,8.2.6,2022-01-20,401881,257,7,
@nestjs/core,8.3.0,2022-02-14,404387,257,7,
@nestjs/core,8.3.1,2022-02-16,403113,257,7,
@nestjs/core,8.4.0,2022-03-01,405301,256,7,
@nestjs/core,8.4.1,2022-03-14,406622,256,7,
@nestjs/core,8.4.2,2022-03-21,406622,256,7,
@nestjs/core,8.4.3,2022-03-25,406622,256,7,
@nestjs/core,8.4.4,2022-04-07,406772,256,7,19
@nestjs/core,8.4.5,2022-05-13,407158,256,7,
@nestjs/core,8.4.6,2022-05-31,408334,256,7,
@nestjs/core,8.4.7,2022-06-14,408456,256,7,
@nestjs/core,9.0.0,2022-07-08,431051,288,7,19
@nestjs/core,9.0.1,2022-07-08,431051,288,7,
@nestjs/core,9.0.2,2022-07-11,431043,288,7,
@nestjs/core,9.0.3,2022-07-12,431087,288,7,
@nestjs/core,9.0.4,2022-07-18,432399,290,7,
@nestjs/core,9.0.5,2022-07-20,432399,290,7,
@nestjs/core,9.0.6,2022-07-28,434030,294,7,
@nestjs/core,9.0.7,2022-07-28,434025,294,7,
@nestjs/core,9.0.8,2022-08-03,434215,294,7,
@nestjs/core,9.0.9,2022-08-11,434261,294,7,
@nestjs/core,9.0.10,2022-08-16,434263,294,7,
@nestjs/core,9.0.11,2022-08-16,434263,294,7,
@nestjs/core,9.1.1,2022-09-19,435321,294,7,
@nestjs/core,9.1.2,2022-09-22,435321,294,7,
@nestjs/core,9.1.3,2022-10-05,435321,294,7,19
@nestjs/core,9.1.4,2022-10-05,435321,294,7,
@nestjs/core,9.1.5,2022-10-21,435345,294,7,
@nestjs/core,9.1.6,2022-10-24,436133,302,7,
@nestjs/core,9.2.0,2022-11-07,445779,306,7,
@nestjs/core,9.2.1,2022-11-29,446879,307,7,
@nestjs/core,9.3.0,2023-02-01,487421,329,7,19
@nestjs/core,9.3.1,2023-02-01,487421,329,7,
@nestjs/core,9.3.2,2023-02-03,488924,331,7,
@nestjs/core,9.3.3,2023-02-06,493292,331,6,
@nestjs/core,9.3.4,2023-02-07,493312,331,7,
@nestjs/core,9.3.5,2023-02-07,493312,331,7,
@nestjs/core,9.3.6,2023-02-08,494768,337,6,
@nestjs/core,9.3.7,2023-02-08,494752,337,6,
@nestjs/core,9.3.8,2023-02-10,495706,337,6,
@nestjs/core,9.3.9,2023-02-14,496048,337,6,
@nestjs/core,9.3.10,2023-03-15,500462,341,6,
@nestjs/core,9.3.11,2023-03-21,501086,341,6,
@nestjs/core,9.3.12,2023-03-22,501205,341,6,
@nestjs/core,9.4.0,2023-04-05,501203,341,6,19
@nestjs/core,9.4.1,2023-05-16,501888,345,6,
@nestjs/core,9.4.2,2023-05-23,502086,345,6,
@nestjs/core,9.4.3,2023-06-12,502086,345,6,
@nestjs/core,10.0.0,2023-06-15,502948,345,6,
@nestjs/core,10.0.1,2023-06-17,502948,345,6,
@nestjs/core,10.0.2,2023-06-19,503084,345,6,
@nestjs/core,10.0.3,2023-06-21,503251,345,6,
@nestjs/core,10.0.4,2023-06-29,503356,345,6,
@nestjs/core,10.0.5,2023-07-03,503356,345,6,19
@nestjs/core,10.1.0,2023-07-17,502514,347,6,
@nestjs/core,10.1.1,2023-07-24,502510,347,6,
@nestjs/core,10.1.2,2023-07-25,502510,347,6,
@nestjs/core,10.1.3,2023-07-31,503070,347,6,
@nestjs/core,10.2.0,2023-08-21,520098,349,6,
@nestjs/core,10.2.1,2023-08-22,520098,349,6,
@nestjs/core,10.2.2,2023-08-28,520311,349,6,
@nestjs/core,10.2.3,2023-08-30,520311,349,6,
@nestjs/core,10.2.4,2023-08-31,520311,349,6,
@nestjs/core,10.2.5,2023-09-11,520423,349,6,
@nestjs/core,10.2.6,2023-09-22,520804,349,6,
@nestjs/core,10.2.7,2023-10-05,520804,349,6,19
@nestjs/core,10.2.8,2023-11-02,521222,349,6,
@nestjs/core,10.2.9,2023-11-17,521933,349,6,
@nestjs/core,10.2.10,2023-11-20,521935,349,6,
@nestjs/core,10.3.0,2023-12-18,522300,349,6,
@nestjs/core,10.3.1,2024-01-23,522357,349,6,19
@nestjs/core,10.3.2,2024-02-07,522277,349,6,
@nestjs/core,10.3.3,2024-02-12,523124,349,6,
@nestjs/core,10.3.4,2024-03-18,531695,355,6,
@nestjs/core,10.3.5,2024-03-22,523522,349,6,
@nestjs/core,10.3.6,2024-03-27,523502,349,6,
@nestjs/core,10.3.7,2024-03-28,523502,349,6,
@nestjs/core,10.3.8,2024-04-19,523502,349,6,19
@nestjs/core,10.3.9,2024-06-03,523609,349,6,
@nestjs/core,10.3.10,2024-07-01,524709,349,6,19
@nestjs/core,10.4.0,2024-08-12,525262,349,6,
@nestjs/core,10.4.1,2024-08-13,525262,349,6,
@nestjs/core,10.4.2,2024-09-16,524277,349,6,
@nestjs/core,10.4.3,2024-09-17,524282,349,6,
@nestjs/core,10.4.4,2024-09-23,524282,349,6,
@nestjs/core,10.4.5,2024-10-16,524470,349,6,19
@nestjs/core,10.4.6,2024-10-23,524691,349,6,
@nestjs/core,10.4.7,2024-11-05,524691,349,6,
@nestjs/core,10.4.8,2024-11-15,527323,349,6,
@nestjs/core,10.4.9,2024-11-25,528160,349,6,
@nestjs/core,10.4.10,2024-11-27,536243,355,6,
@nestjs/core,10.4.11,2024-11-27,528162,349,6,
@nestjs/core,10.4.12,2024-11-29,539299,357,6,
@nestjs/core,10.4.13,2024-12-03,539299,357,6,
@nestjs/core,10.4.14,2024-12-09,539303,357,6,
@nestjs/core,10.4.15,2024-12-09,539303,357,6,
@nestjs/core,11.0.0,2025-01-16,545515,357,6,9
@nestjs/core,11.0.1,2025-01-16,545910,357,6,
@nestjs/core,11.0.2,2025-01-20,545910,357,6,
@nestjs/core,11.0.3,2025-01-20,545910,357,6,
@nestjs/core,11.0.4,2025-01-22,545910,357,6,
@nestjs/core,11.0.5,2025-01-23,542121,355,6,
@nestjs/core,11.0.6,2025-01-27,542284,355,6,
@nestjs/core,11.0.7,2025-01-31,542484,355,6,
@nestjs/core,11.0.8,2025-02-06,542484,355,6,
@nestjs/core,11.0.9,2025-02-10,545859,359,6,
@nestjs/core,11.0.10,2025-02-17,545861,359,6,
@nestjs/core,11.0.11,2025-02-28,545861,359,6,
@nestjs/core,11.0.12,2025-03-19,546586,359,6,
@nestjs/core,11.0.13,2025-04-03,548596,363,6,9
@nestjs/core,11.0.14,2025-04-09,548596,363,6,
@nestjs/core,11.0.15,2025-04-10,548596,363,6,
@nestjs/core,11.0.16,2025-04-11,548596,363,6,
@nestjs/core,10.4.16,2025-04-14,545787,365,6,
@nestjs/core,11.0.17,2025-04-14,552741,365,6,
@nestjs/core,10.4.17,2025-04-15,545787,365,6,
@nestjs/core,11.0.18,2025-04-15,552741,365,6,
@nestjs/core,11.0.19,2025-04-15,552741,365,6,
@nestjs/core,11.0.20,2025-04-16,552741,365,6,
@nestjs/core,11.0.21,2025-04-23,552741,365,6,
@nestjs/core,11.1.0,2025-04-23,552739,365,6,
@nestjs/core,11.1.1,2025-05-14,553023,365,6,
@nestjs/core,10.4.18,2025-05-26,545787,365,6,
@nestjs/core,11.1.2,2025-05-26,553023,365,6,
@nestjs/core,11.1.3,2025-06-06,553173,365,6,
@nestjs/core,10.4.19,2025-06-09,545787,365,6,
@nestjs/core,11.1.4,2025-07-16,563400,369,6,9
@nestjs/core,11.1.5,2025-07-18,563400,369,6,
@nestjs/core,10.4.20,2025-07-23,548940,369,6,
@nestjs/core,11.1.6,2025-08-07,564458,369,6,
@nestjs/core,11.1.7,2025-10-21,565666,369,6,9
@nestjs/core,11.1.8,2025-10-27,567362,369,6,
@nestjs/core,11.1.9,2025-11-14,567614,369,6,
@nestjs/core,11.1.10,2025-12-22,569602,369,6,
@nestjs/core,11.1.11,2025-12-29,569744,369,6,
@nestjs/core,10.4.21,2026-01-08,548998,369,6,19
@nestjs/core,10.4.22,2026-01-10,548998,369,6,
@nestjs/core,11.1.12,2026-01-15,570343,369,6,
@nestjs/core,11.1.13,2026-02-03,570510,369,6,
@nestjs/core,11.1.14,2026-02-17,563413,361,6,
@nestjs/core,11.1.15,2026-03-03,563413,361,6,
@nestjs/core,11.1.16,2026-03-05,563529,361,6,
@nestjs/core,11.1.17,2026-03-16,570424,369,6,
@nestjs/core,11.1.18,2026-04-03,570986,369,6,9
@nestjs/core,11.1.19,2026-04-13,570986,369,6,
@nestjs/core,11.1.20,2026-05-13,579741,369,6,
@nestjs/core,11.1.21,2026-05-14,579844,369,6,
@nestjs/core,11.1.22,2026-05-21,582460,369,6,
@nestjs/core,11.1.23,2026-05-21,582573,369,6,
@nestjs/core,11.1.24,2026-05-25,584218,369,6,
@nestjs/core,11.1.25,2026-06-08,609389,381,5,
@nestjs/core,11.1.26,2026-06-08,609472,381,5,
@nestjs/core,11.1.27,2026-06-15,610173,381,5,
@nestjs/core,11.1.28,2026-07-08,609071,381,5,7
astro,0.1.0,2021-03-13,284,2,0,1
astro,0.0.2,2021-04-10,316279,137,44,612
astro,0.0.3,2021-04-10,288910,131,38,
astro,0.0.4,2021-04-11,289259,131,38,
astro,0.0.5,2021-04-11,290247,132,38,
astro,0.0.6,2021-04-19,2232911,799,45,
astro,0.0.7,2021-04-23,2239302,805,47,
astro,0.0.8,2021-04-30,344749,151,47,
astro,0.0.9,2021-04-30,345523,152,47,
astro,0.0.10,2021-05-04,5238,6,50,
astro,0.0.11,2021-05-04,5411,6,52,
astro,0.0.12,2021-05-05,311761,64,52,
astro,0.10.0,2021-05-17,550551,69,60,
astro,0.11.0,2021-05-24,551697,68,62,
astro,0.12.0,2021-06-02,433063,70,60,
astro,0.12.1,2021-06-02,433151,70,60,
astro,0.12.2,2021-06-04,401804,64,56,
astro,0.12.3,2021-06-04,401973,64,56,
astro,0.12.4,2021-06-05,407687,66,56,
astro,0.12.5,2021-06-07,413784,68,56,
astro,0.12.6,2021-06-07,413888,68,56,
astro,0.12.10,2021-06-08,433940,68,56,
astro,0.12.7,2021-06-08,431289,68,56,
astro,0.12.8,2021-06-08,431353,68,56,
astro,0.12.9,2021-06-08,433444,68,56,
astro,0.13.0,2021-06-11,426158,68,56,
astro,0.13.1,2021-06-11,426620,68,56,
astro,0.13.2,2021-06-12,429218,68,56,
astro,0.13.3,2021-06-14,429846,68,56,
astro,0.13.4,2021-06-14,430188,68,56,
astro,0.13.5,2021-06-14,430278,68,56,
astro,0.13.6,2021-06-14,429915,68,56,
astro,0.13.7,2021-06-15,430048,68,56,
astro,0.13.10,2021-06-16,440169,68,56,
astro,0.13.8,2021-06-16,433764,68,56,
astro,0.13.9,2021-06-16,434462,68,56,
astro,0.13.11,2021-06-21,496183,73,56,
astro,0.13.12,2021-06-22,439731,68,56,
astro,0.14.0,2021-06-22,497874,73,56,
astro,0.14.1,2021-06-23,502385,75,56,
astro,0.15.0,2021-06-25,506171,75,56,
astro,0.15.1,2021-06-25,506256,75,56,
astro,0.15.2,2021-06-29,510774,75,56,
astro,0.15.3,2021-06-30,513643,75,56,
astro,0.15.4,2021-07-01,574529,79,56,734
astro,0.15.5,2021-07-01,580131,79,56,
astro,0.16.0,2021-07-01,565542,78,49,
astro,0.16.1,2021-07-01,581842,79,49,
astro,0.16.2,2021-07-07,569435,78,49,
astro,0.16.3,2021-07-08,569434,78,49,
astro,0.17.0,2021-07-08,571320,78,49,
astro,0.17.1,2021-07-09,572123,78,49,
astro,0.17.2,2021-07-12,574868,78,51,
astro,0.18.0-collections.1,2021-07-19,304361,113,53,
astro,0.17.3,2021-07-20,592481,79,51,
astro,0.18.0,2021-07-27,321579,114,53,
astro,0.18.1,2021-07-27,322022,114,53,
astro,0.18.2,2021-07-28,323053,114,53,
astro,0.18.3,2021-07-28,323153,114,53,
astro,0.18.4,2021-07-28,323253,114,53,
astro,0.18.5,2021-07-30,323418,114,53,
astro,0.18.6,2021-08-03,324012,114,53,
astro,0.18.7,2021-08-03,325865,114,53,
astro,0.18.8,2021-08-03,324446,114,53,
astro,0.18.9,2021-08-05,327841,114,54,
astro,0.0.0-routing-202176183324,2021-08-06,339867,115,55,
astro,0.0.0-routing-2021786728,2021-08-08,341113,117,54,
astro,0.0.0-202171022251,2021-08-10,344418,117,54,
astro,0.0.0-routing-2021711175453,2021-08-11,344593,117,54,
astro,0.0.0-routing-2021711181854,2021-08-11,355366,118,54,
astro,0.0.0-routing-2021711193725,2021-08-11,344573,117,54,
astro,0.18.10,2021-08-11,332142,114,54,
astro,0.18.11,2021-08-11,312195,66,54,
astro,0.18.12,2021-08-11,339187,115,54,
astro,0.18.13,2021-08-13,339344,115,54,
astro,0.19.0,2021-08-18,350732,120,54,
astro,0.19.1,2021-08-20,352627,120,54,
astro,0.19.2,2021-08-23,357940,122,54,
astro,0.19.3,2021-08-23,367547,125,55,
astro,0.19.4,2021-08-24,367810,125,55,
astro,0.20.0,2021-08-26,369149,125,54,
astro,0.20.1,2021-08-26,371936,127,56,
astro,0.20.2,2021-08-27,388780,129,56,
astro,0.20.3,2021-08-27,388950,129,56,
astro,0.20.4,2021-09-01,390344,129,56,
astro,0.20.5,2021-09-09,395008,130,57,
astro,0.20.6,2021-09-15,396742,130,58,
astro,0.20.7,2021-09-15,397172,130,58,
astro,0.0.0-compiler-2021821194359,2021-09-21,214733,85,35,
astro,0.0.0-compiler-20218212004,2021-09-21,214760,85,36,
astro,0.0.0-compiler-2021821205547,2021-09-21,214762,85,36,
astro,0.0.0-compiler-2021821224214,2021-09-21,214799,85,37,
astro,0.0.0-compiler-202182123352,2021-09-21,214882,85,37,
astro,0.0.0-compiler-202182320560,2021-09-23,216509,85,37,
astro,0.0.0-astro-check-2021824174150,2021-09-24,404326,132,59,
astro,0.0.0-compiler-2021824171345,2021-09-24,215458,83,37,
astro,0.20.8,2021-09-28,398064,130,58,
astro,0.0.0-compiler-20218291883,2021-09-29,215876,83,37,
astro,0.0.0-compiler-202183012586,2021-09-30,215869,83,37,
astro,0.0.0-compiler-202183013580,2021-09-30,215743,83,37,
astro,0.0.0-compiler-202183014611,2021-09-30,215801,83,39,
astro,0.20.9,2021-10-01,398673,130,59,875
astro,0.0.0-compiler-202194144128,2021-10-04,215801,83,39,
astro,0.0.0-compiler-202194164345,2021-10-04,215801,83,39,
astro,0.0.0-compiler-202195175150,2021-10-05,216011,83,39,
astro,0.0.0-compiler-202195175449,2021-10-05,216011,83,39,
astro,0.0.0-compiler-202195205134,2021-10-05,216635,83,39,
astro,0.0.0-compiler-202195205843,2021-10-05,216635,83,39,
astro,0.0.0-compiler-20219819163,2021-10-08,216843,83,39,
astro,0.20.10,2021-10-11,405238,132,60,
astro,0.0.0-compiler-2021912135149,2021-10-12,220287,87,39,
astro,0.0.0-compiler-2021912201024,2021-10-12,220729,87,41,
astro,0.20.11,2021-10-12,405368,132,60,
astro,0.0.0-compiler-2021913193713,2021-10-13,222542,89,41,
astro,0.0.0-compiler-2021913205815,2021-10-13,222542,89,41,
astro,0.0.0-compiler-202191418258,2021-10-14,223241,89,41,
astro,0.0.0-compiler-202191419857,2021-10-14,223236,89,41,
astro,0.20.12,2021-10-14,405683,132,60,
astro,0.0.0-compiler-20219160298,2021-10-16,220494,77,40,
astro,0.0.0-compiler-2021918182157,2021-10-18,220553,77,40,
astro,0.0.0-compiler-2021918205521,2021-10-18,221032,79,40,
astro,0.0.0-compiler-2021919122335,2021-10-19,13124757,117,40,
astro,0.0.0-compiler-2021919144253,2021-10-19,13124817,117,42,
astro,0.0.0-compiler-2021919173559,2021-10-19,13124817,117,42,
astro,0.0.0-compiler-202191918936,2021-10-19,13124968,117,42,
astro,0.0.0-compiler-2021922153359,2021-10-22,13243674,120,41,
astro,0.0.0-compiler-2021922171217,2021-10-22,13242983,120,41,
astro,0.0.0-compiler-202192217569,2021-10-22,13243240,120,41,
astro,0.0.0-compiler-202192218225,2021-10-22,13243356,120,41,
astro,0.0.0-compiler-2021922182313,2021-10-22,13244650,120,41,
astro,0.0.0-compiler-202192219270,2021-10-22,13244659,120,41,
astro,0.0.0-compiler-2021922192928,2021-10-22,13238612,120,41,
